idproduto,referencia,curva_abc,ano,mes,qtd
25737,136209,C,2026,7,21
25737,136209,C,2026,8,10
25737,136209,C,2026,9,32
25737,136209,C,2026,10,16
25737,136209,C,2026,11,15
25738,136209,C,2026,7,32
25738,136209,C,2026,8,16
25738,136209,C,2026,9,50
25738,136209,C,2026,10,25
25738,136209,C,2026,11,23
25739,136209,C,2026,7,28
25739,136209,C,2026,8,14
25739,136209,C,2026,9,44
25739,136209,C,2026,10,22
25739,136209,C,2026,11,20
25740,136209,C,2026,7,19
25740,136209,C,2026,8,10
25740,136209,C,2026,9,30
25740,136209,C,2026,10,15
25740,136209,C,2026,11,14
25745,136209,C,2026,7,21
25745,136209,C,2026,8,10
25745,136209,C,2026,9,33
25745,136209,C,2026,10,16
25745,136209,C,2026,11,15
25746,136209,C,2026,7,32
25746,136209,C,2026,8,16
25746,136209,C,2026,9,50
25746,136209,C,2026,10,25
25746,136209,C,2026,11,22
25747,136209,C,2026,7,29
25747,136209,C,2026,8,15
25747,136209,C,2026,9,45
25747,136209,C,2026,10,23
25747,136209,C,2026,11,20
25748,136209,C,2026,7,20
25748,136209,C,2026,8,10
25748,136209,C,2026,9,31
25748,136209,C,2026,10,16
25748,136209,C,2026,11,14
25753,136109,C,2026,7,14
25753,136109,C,2026,8,7
25753,136109,C,2026,9,22
25753,136109,C,2026,10,11
25753,136109,C,2026,11,10
25754,136109,C,2026,7,23
25754,136109,C,2026,8,12
25754,136109,C,2026,9,36
25754,136109,C,2026,10,18
25754,136109,C,2026,11,16
25755,136109,C,2026,7,22
25755,136109,C,2026,8,11
25755,136109,C,2026,9,34
25755,136109,C,2026,10,17
25755,136109,C,2026,11,15
25756,136109,C,2026,7,16
25756,136109,C,2026,8,8
25756,136109,C,2026,9,25
25756,136109,C,2026,10,13
25756,136109,C,2026,11,11
25761,136109,C,2026,7,20
25761,136109,C,2026,8,10
25761,136109,C,2026,9,31
25761,136109,C,2026,10,15
25761,136109,C,2026,11,14
25762,136109,C,2026,7,31
25762,136109,C,2026,8,15
25762,136109,C,2026,9,48
25762,136109,C,2026,10,24
25762,136109,C,2026,11,22
25763,136109,C,2026,7,29
25763,136109,C,2026,8,14
25763,136109,C,2026,9,45
25763,136109,C,2026,10,22
25763,136109,C,2026,11,20
25764,136109,C,2026,7,20
25764,136109,C,2026,8,10
25764,136109,C,2026,9,31
25764,136109,C,2026,10,16
25764,136109,C,2026,11,14
25963,403300,D,2026,7,34
25963,403300,D,2026,8,31
25963,403300,D,2026,9,46
25963,403300,D,2026,10,45
25963,403300,D,2026,11,30
25964,403300,D,2026,7,37
25964,403300,D,2026,8,34
25964,403300,D,2026,9,50
25964,403300,D,2026,10,49
25964,403300,D,2026,11,33
25965,403300,D,2026,7,32
25965,403300,D,2026,8,30
25965,403300,D,2026,9,44
25965,403300,D,2026,10,43
25965,403300,D,2026,11,29
25986,401309,C,2026,7,26
25986,401309,C,2026,8,24
25986,401309,C,2026,9,35
25986,401309,C,2026,10,35
25986,401309,C,2026,11,23
25987,401309,C,2026,7,56
25987,401309,C,2026,8,52
25987,401309,C,2026,9,76
25987,401309,C,2026,10,74
25987,401309,C,2026,11,50
25988,401309,C,2026,7,57
25988,401309,C,2026,8,52
25988,401309,C,2026,9,77
25988,401309,C,2026,10,75
25988,401309,C,2026,11,50
25989,401309,C,2026,7,48
25989,401309,C,2026,8,44
25989,401309,C,2026,9,65
25989,401309,C,2026,10,63
25989,401309,C,2026,11,42
26318,136109,C,2026,7,11
26318,136109,C,2026,8,5
26318,136109,C,2026,9,17
26318,136109,C,2026,10,8
26318,136109,C,2026,11,7
26320,136109,C,2026,7,14
26320,136109,C,2026,8,7
26320,136109,C,2026,9,22
26320,136109,C,2026,10,11
26320,136109,C,2026,11,10
27047,101000,A,2026,7,57
27047,101000,A,2026,8,55
27047,101000,A,2026,9,83
27047,101000,A,2026,10,87
27047,101000,A,2026,11,52
27048,101000,A,2026,7,116
27048,101000,A,2026,8,100
27048,101000,A,2026,9,130
27048,101000,A,2026,10,153
27048,101000,A,2026,11,119
27049,101000,A,2026,7,79
27049,101000,A,2026,8,83
27049,101000,A,2026,9,123
27049,101000,A,2026,10,136
27049,101000,A,2026,11,81
27051,101700,A,2026,7,86
27051,101700,A,2026,8,99
27051,101700,A,2026,9,127
27051,101700,A,2026,10,88
27051,101700,A,2026,11,69
27052,101700,A,2026,7,158
27052,101700,A,2026,8,160
27052,101700,A,2026,9,265
27052,101700,A,2026,10,224
27052,101700,A,2026,11,117
27053,101700,A,2026,7,121
27053,101700,A,2026,8,126
27053,101700,A,2026,9,181
27053,101700,A,2026,10,152
27053,101700,A,2026,11,91
27055,101500,A,2026,7,42
27055,101500,A,2026,8,43
27055,101500,A,2026,9,56
27055,101500,A,2026,10,65
27055,101500,A,2026,11,52
27056,101500,A,2026,7,91
27056,101500,A,2026,8,94
27056,101500,A,2026,9,131
27056,101500,A,2026,10,144
27056,101500,A,2026,11,119
27057,101500,A,2026,7,99
27057,101500,A,2026,8,86
27057,101500,A,2026,9,135
27057,101500,A,2026,10,148
27057,101500,A,2026,11,71
27058,101500,A,2026,7,44
27058,101500,A,2026,8,37
27058,101500,A,2026,9,73
27058,101500,A,2026,10,80
27058,101500,A,2026,11,46
27099,703010,C,2026,7,33
27099,703010,C,2026,8,68
27099,703010,C,2026,9,61
27099,703010,C,2026,10,60
27099,703010,C,2026,11,65
27100,703010,C,2026,7,36
27100,703010,C,2026,8,74
27100,703010,C,2026,9,67
27100,703010,C,2026,10,66
27100,703010,C,2026,11,72
27101,703010,C,2026,7,23
27101,703010,C,2026,8,49
27101,703010,C,2026,9,44
27101,703010,C,2026,10,43
27101,703010,C,2026,11,47
27102,703010,C,2026,7,16
27102,703010,C,2026,8,33
27102,703010,C,2026,9,30
27102,703010,C,2026,10,29
27102,703010,C,2026,11,32
27104,703010,C,2026,7,35
27104,703010,C,2026,8,72
27104,703010,C,2026,9,65
27104,703010,C,2026,10,64
27104,703010,C,2026,11,70
27105,703010,C,2026,7,43
27105,703010,C,2026,8,88
27105,703010,C,2026,9,80
27105,703010,C,2026,10,78
27105,703010,C,2026,11,85
27106,703010,C,2026,7,32
27106,703010,C,2026,8,66
27106,703010,C,2026,9,60
27106,703010,C,2026,10,58
27106,703010,C,2026,11,64
27107,703010,C,2026,7,22
27107,703010,C,2026,8,45
27107,703010,C,2026,9,41
27107,703010,C,2026,10,40
27107,703010,C,2026,11,44
27678,121301,B,2026,7,61
27678,121301,B,2026,8,43
27678,121301,B,2026,9,70
27678,121301,B,2026,10,55
27678,121301,B,2026,11,31
27679,121301,B,2026,7,47
27679,121301,B,2026,8,51
27679,121301,B,2026,9,74
27679,121301,B,2026,10,50
27679,121301,B,2026,11,27
27682,121301,B,2026,7,40
27682,121301,B,2026,8,53
27682,121301,B,2026,9,77
27682,121301,B,2026,10,53
27682,121301,B,2026,11,36
27683,121301,B,2026,7,37
27683,121301,B,2026,8,46
27683,121301,B,2026,9,72
27683,121301,B,2026,10,57
27683,121301,B,2026,11,32
27973,501715,B,2026,7,45
27973,501715,B,2026,8,40
27973,501715,B,2026,9,57
27973,501715,B,2026,10,50
27973,501715,B,2026,11,23
27974,501715,B,2026,7,90
27974,501715,B,2026,8,59
27974,501715,B,2026,9,73
27974,501715,B,2026,10,77
27974,501715,B,2026,11,49
27975,501715,B,2026,7,65
27975,501715,B,2026,8,58
27975,501715,B,2026,9,56
27975,501715,B,2026,10,53
27975,501715,B,2026,11,34
27977,501715,B,2026,7,79
27977,501715,B,2026,8,69
27977,501715,B,2026,9,113
27977,501715,B,2026,10,72
27977,501715,B,2026,11,42
27978,501715,B,2026,7,122
27978,501715,B,2026,8,118
27978,501715,B,2026,9,256
27978,501715,B,2026,10,120
27978,501715,B,2026,11,85
27979,501715,B,2026,7,87
27979,501715,B,2026,8,90
27979,501715,B,2026,9,185
27979,501715,B,2026,10,103
27979,501715,B,2026,11,65
28625,341001,A,2026,7,41
28625,341001,A,2026,8,33
28625,341001,A,2026,9,53
28625,341001,A,2026,10,55
28625,341001,A,2026,11,23
28626,341001,A,2026,7,83
28626,341001,A,2026,8,82
28626,341001,A,2026,9,136
28626,341001,A,2026,10,129
28626,341001,A,2026,11,63
28627,341001,A,2026,7,101
28627,341001,A,2026,8,104
28627,341001,A,2026,9,141
28627,341001,A,2026,10,173
28627,341001,A,2026,11,85
28628,341001,A,2026,7,76
28628,341001,A,2026,8,89
28628,341001,A,2026,9,123
28628,341001,A,2026,10,145
28628,341001,A,2026,11,71
28629,103101,A,2026,7,76
28629,103101,A,2026,8,74
28629,103101,A,2026,9,110
28629,103101,A,2026,10,115
28629,103101,A,2026,11,69
28630,103101,A,2026,7,156
28630,103101,A,2026,8,160
28630,103101,A,2026,9,210
28630,103101,A,2026,10,215
28630,103101,A,2026,11,104
28631,103101,A,2026,7,136
28631,103101,A,2026,8,122
28631,103101,A,2026,9,165
28631,103101,A,2026,10,186
28631,103101,A,2026,11,110
28632,103101,A,2026,7,82
28632,103101,A,2026,8,71
28632,103101,A,2026,9,83
28632,103101,A,2026,10,127
28632,103101,A,2026,11,63
28633,103009,A,2026,7,36
28633,103009,A,2026,8,62
28633,103009,A,2026,9,84
28633,103009,A,2026,10,68
28633,103009,A,2026,11,44
28634,103009,A,2026,7,77
28634,103009,A,2026,8,134
28634,103009,A,2026,9,181
28634,103009,A,2026,10,151
28634,103009,A,2026,11,87
28635,103009,A,2026,7,107
28635,103009,A,2026,8,141
28635,103009,A,2026,9,215
28635,103009,A,2026,10,229
28635,103009,A,2026,11,97
28636,103009,A,2026,7,82
28636,103009,A,2026,8,101
28636,103009,A,2026,9,159
28636,103009,A,2026,10,166
28636,103009,A,2026,11,80
28637,201702,A,2026,7,72
28637,201702,A,2026,8,80
28637,201702,A,2026,9,147
28637,201702,A,2026,10,82
28637,201702,A,2026,11,64
28638,201702,A,2026,7,221
28638,201702,A,2026,8,234
28638,201702,A,2026,9,347
28638,201702,A,2026,10,275
28638,201702,A,2026,11,160
28639,201702,A,2026,7,212
28639,201702,A,2026,8,223
28639,201702,A,2026,9,334
28639,201702,A,2026,10,281
28639,201702,A,2026,11,158
28640,201702,A,2026,7,105
28640,201702,A,2026,8,132
28640,201702,A,2026,9,190
28640,201702,A,2026,10,189
28640,201702,A,2026,11,94
28641,201301,A,2026,7,102
28641,201301,A,2026,8,79
28641,201301,A,2026,9,124
28641,201301,A,2026,10,112
28641,201301,A,2026,11,94
28642,201301,A,2026,7,452
28642,201301,A,2026,8,379
28642,201301,A,2026,9,547
28642,201301,A,2026,10,560
28642,201301,A,2026,11,354
28643,201301,A,2026,7,459
28643,201301,A,2026,8,424
28643,201301,A,2026,9,573
28643,201301,A,2026,10,615
28643,201301,A,2026,11,384
28644,201301,A,2026,7,276
28644,201301,A,2026,8,299
28644,201301,A,2026,9,381
28644,201301,A,2026,10,439
28644,201301,A,2026,11,264
28645,101000,A,2026,7,49
28645,101000,A,2026,8,46
28645,101000,A,2026,9,85
28645,101000,A,2026,10,77
28645,101000,A,2026,11,32
28646,101000,A,2026,7,110
28646,101000,A,2026,8,130
28646,101000,A,2026,9,193
28646,101000,A,2026,10,177
28646,101000,A,2026,11,88
28647,101000,A,2026,7,79
28647,101000,A,2026,8,94
28647,101000,A,2026,9,125
28647,101000,A,2026,10,118
28647,101000,A,2026,11,62
28649,101700,A,2026,7,86
28649,101700,A,2026,8,88
28649,101700,A,2026,9,130
28649,101700,A,2026,10,93
28649,101700,A,2026,11,57
28650,101700,A,2026,7,160
28650,101700,A,2026,8,189
28650,101700,A,2026,9,300
28650,101700,A,2026,10,202
28650,101700,A,2026,11,116
28651,101700,A,2026,7,145
28651,101700,A,2026,8,165
28651,101700,A,2026,9,231
28651,101700,A,2026,10,147
28651,101700,A,2026,11,95
28653,101500,A,2026,7,69
28653,101500,A,2026,8,76
28653,101500,A,2026,9,99
28653,101500,A,2026,10,60
28653,101500,A,2026,11,42
28654,101500,A,2026,7,168
28654,101500,A,2026,8,155
28654,101500,A,2026,9,255
28654,101500,A,2026,10,181
28654,101500,A,2026,11,91
28655,101500,A,2026,7,170
28655,101500,A,2026,8,166
28655,101500,A,2026,9,217
28655,101500,A,2026,10,127
28655,101500,A,2026,11,68
28656,101500,A,2026,7,77
28656,101500,A,2026,8,56
28656,101500,A,2026,9,103
28656,101500,A,2026,10,81
28656,101500,A,2026,11,37
29141,701307,D,2026,7,26
29141,701307,D,2026,8,28
29141,701307,D,2026,9,68
29141,701307,D,2026,10,49
29141,701307,D,2026,11,45
29142,701307,D,2026,7,23
29142,701307,D,2026,8,25
29142,701307,D,2026,9,62
29142,701307,D,2026,10,44
29142,701307,D,2026,11,41
29143,701307,D,2026,7,16
29143,701307,D,2026,8,17
29143,701307,D,2026,9,42
29143,701307,D,2026,10,30
29143,701307,D,2026,11,28
29415,701302,B,2026,7,54
29415,701302,B,2026,8,78
29415,701302,B,2026,9,83
29415,701302,B,2026,10,128
29415,701302,B,2026,11,52
29416,701302,B,2026,7,64
29416,701302,B,2026,8,83
29416,701302,B,2026,9,101
29416,701302,B,2026,10,114
29416,701302,B,2026,11,45
29417,701302,B,2026,7,40
29417,701302,B,2026,8,63
29417,701302,B,2026,9,78
29417,701302,B,2026,10,113
29417,701302,B,2026,11,36
29418,701302,B,2026,7,36
29418,701302,B,2026,8,56
29418,701302,B,2026,9,65
29418,701302,B,2026,10,68
29418,701302,B,2026,11,24
29419,701302,B,2026,7,46
29419,701302,B,2026,8,63
29419,701302,B,2026,9,83
29419,701302,B,2026,10,65
29419,701302,B,2026,11,25
29420,701302,B,2026,7,29
29420,701302,B,2026,8,51
29420,701302,B,2026,9,72
29420,701302,B,2026,10,69
29420,701302,B,2026,11,24
29424,701302,B,2026,7,38
29424,701302,B,2026,8,54
29424,701302,B,2026,9,53
29424,701302,B,2026,10,70
29424,701302,B,2026,11,23
29425,701302,B,2026,7,44
29425,701302,B,2026,8,58
29425,701302,B,2026,9,58
29425,701302,B,2026,10,62
29425,701302,B,2026,11,23
29426,701302,B,2026,7,25
29426,701302,B,2026,8,42
29426,701302,B,2026,9,56
29426,701302,B,2026,10,60
29426,701302,B,2026,11,17
29427,701302,B,2026,7,48
29427,701302,B,2026,8,67
29427,701302,B,2026,9,64
29427,701302,B,2026,10,72
29427,701302,B,2026,11,23
29428,701302,B,2026,7,58
29428,701302,B,2026,8,76
29428,701302,B,2026,9,86
29428,701302,B,2026,10,70
29428,701302,B,2026,11,31
29429,701302,B,2026,7,42
29429,701302,B,2026,8,64
29429,701302,B,2026,9,76
29429,701302,B,2026,10,68
29429,701302,B,2026,11,24
29552,701307,D,2026,7,20
29552,701307,D,2026,8,21
29552,701307,D,2026,9,52
29552,701307,D,2026,10,37
29552,701307,D,2026,11,35
29875,703604,C,2026,7,43
29875,703604,C,2026,8,82
29875,703604,C,2026,9,86
29875,703604,C,2026,10,93
29875,703604,C,2026,11,53
29876,703604,C,2026,7,48
29876,703604,C,2026,8,92
29876,703604,C,2026,9,96
29876,703604,C,2026,10,104
29876,703604,C,2026,11,59
29877,703604,C,2026,7,37
29877,703604,C,2026,8,70
29877,703604,C,2026,9,73
29877,703604,C,2026,10,80
29877,703604,C,2026,11,45
29881,703604,C,2026,7,22
29881,703604,C,2026,8,42
29881,703604,C,2026,9,44
29881,703604,C,2026,10,48
29881,703604,C,2026,11,27
29882,703604,C,2026,7,22
29882,703604,C,2026,8,41
29882,703604,C,2026,9,43
29882,703604,C,2026,10,46
29882,703604,C,2026,11,26
29883,703604,C,2026,7,19
29883,703604,C,2026,8,36
29883,703604,C,2026,9,38
29883,703604,C,2026,10,41
29883,703604,C,2026,11,23
29971,605366,C,2026,7,15
29971,605366,C,2026,8,6
29971,605366,C,2026,9,13
29971,605366,C,2026,10,0
29971,605366,C,2026,11,0
29972,605366,C,2026,7,16
29972,605366,C,2026,8,6
29972,605366,C,2026,9,14
29972,605366,C,2026,10,0
29972,605366,C,2026,11,0
29973,605366,C,2026,7,18
29973,605366,C,2026,8,7
29973,605366,C,2026,9,15
29973,605366,C,2026,10,0
29973,605366,C,2026,11,0
30061,103204,A,2026,7,141
30061,103204,A,2026,8,159
30061,103204,A,2026,9,226
30061,103204,A,2026,10,238
30061,103204,A,2026,11,164
30062,103204,A,2026,7,180
30062,103204,A,2026,8,193
30062,103204,A,2026,9,339
30062,103204,A,2026,10,333
30062,103204,A,2026,11,184
30063,103204,A,2026,7,180
30063,103204,A,2026,8,168
30063,103204,A,2026,9,279
30063,103204,A,2026,10,250
30063,103204,A,2026,11,188
30064,103204,A,2026,7,115
30064,103204,A,2026,8,95
30064,103204,A,2026,9,139
30064,103204,A,2026,10,161
30064,103204,A,2026,11,110
30065,103204,A,2026,7,71
30065,103204,A,2026,8,100
30065,103204,A,2026,9,121
30065,103204,A,2026,10,103
30065,103204,A,2026,11,68
30066,103204,A,2026,7,94
30066,103204,A,2026,8,132
30066,103204,A,2026,9,183
30066,103204,A,2026,10,135
30066,103204,A,2026,11,108
30067,103204,A,2026,7,74
30067,103204,A,2026,8,107
30067,103204,A,2026,9,152
30067,103204,A,2026,10,97
30067,103204,A,2026,11,89
30068,103204,A,2026,7,54
30068,103204,A,2026,8,77
30068,103204,A,2026,9,108
30068,103204,A,2026,10,80
30068,103204,A,2026,11,69
30097,103006,A,2026,7,16
30097,103006,A,2026,8,39
30097,103006,A,2026,9,46
30097,103006,A,2026,10,40
30097,103006,A,2026,11,42
30101,103006,A,2026,7,31
30101,103006,A,2026,8,76
30101,103006,A,2026,9,86
30101,103006,A,2026,10,72
30101,103006,A,2026,11,59
30105,103006,A,2026,7,34
30105,103006,A,2026,8,73
30105,103006,A,2026,9,98
30105,103006,A,2026,10,77
30105,103006,A,2026,11,44
30109,103006,A,2026,7,25
30109,103006,A,2026,8,46
30109,103006,A,2026,9,54
30109,103006,A,2026,10,56
30109,103006,A,2026,11,42
30153,123405,B,2026,7,24
30153,123405,B,2026,8,10
30153,123405,B,2026,9,21
30153,123405,B,2026,10,20
30153,123405,B,2026,11,7
30154,123405,B,2026,7,10
30154,123405,B,2026,8,31
30154,123405,B,2026,9,39
30154,123405,B,2026,10,20
30154,123405,B,2026,11,10
30157,123405,B,2026,7,29
30157,123405,B,2026,8,14
30157,123405,B,2026,9,22
30157,123405,B,2026,10,22
30157,123405,B,2026,11,8
30158,123405,B,2026,7,30
30158,123405,B,2026,8,37
30158,123405,B,2026,9,48
30158,123405,B,2026,10,30
30158,123405,B,2026,11,29
30160,123405,B,2026,7,3
30160,123405,B,2026,8,2
30160,123405,B,2026,9,25
30160,123405,B,2026,10,43
30160,123405,B,2026,11,17
30161,123405,B,2026,7,32
30161,123405,B,2026,8,37
30161,123405,B,2026,9,39
30161,123405,B,2026,10,23
30161,123405,B,2026,11,18
30286,103802,A,2026,7,66
30286,103802,A,2026,8,68
30286,103802,A,2026,9,120
30286,103802,A,2026,10,105
30286,103802,A,2026,11,60
30287,103802,A,2026,7,95
30287,103802,A,2026,8,100
30287,103802,A,2026,9,146
30287,103802,A,2026,10,145
30287,103802,A,2026,11,80
30288,103802,A,2026,7,81
30288,103802,A,2026,8,93
30288,103802,A,2026,9,132
30288,103802,A,2026,10,117
30288,103802,A,2026,11,66
30289,103802,A,2026,7,53
30289,103802,A,2026,8,54
30289,103802,A,2026,9,81
30289,103802,A,2026,10,72
30289,103802,A,2026,11,30
30290,103802,A,2026,7,82
30290,103802,A,2026,8,109
30290,103802,A,2026,9,126
30290,103802,A,2026,10,118
30290,103802,A,2026,11,64
30291,103802,A,2026,7,82
30291,103802,A,2026,8,110
30291,103802,A,2026,9,117
30291,103802,A,2026,10,114
30291,103802,A,2026,11,63
30581,501715,B,2026,7,71
30581,501715,B,2026,8,47
30581,501715,B,2026,9,102
30581,501715,B,2026,10,74
30581,501715,B,2026,11,41
30582,501715,B,2026,7,90
30582,501715,B,2026,8,96
30582,501715,B,2026,9,162
30582,501715,B,2026,10,109
30582,501715,B,2026,11,76
30583,501715,B,2026,7,68
30583,501715,B,2026,8,81
30583,501715,B,2026,9,128
30583,501715,B,2026,10,88
30583,501715,B,2026,11,53
30745,136218,D,2026,7,34
30745,136218,D,2026,8,30
30745,136218,D,2026,9,55
30745,136218,D,2026,10,30
30745,136218,D,2026,11,29
30746,136218,D,2026,7,52
30746,136218,D,2026,8,47
30746,136218,D,2026,9,84
30746,136218,D,2026,10,45
30746,136218,D,2026,11,44
30747,136218,D,2026,7,46
30747,136218,D,2026,8,42
30747,136218,D,2026,9,75
30747,136218,D,2026,10,40
30747,136218,D,2026,11,39
30748,136218,D,2026,7,30
30748,136218,D,2026,8,27
30748,136218,D,2026,9,50
30748,136218,D,2026,10,27
30748,136218,D,2026,11,26
30749,136118,D,2026,7,23
30749,136118,D,2026,8,21
30749,136118,D,2026,9,37
30749,136118,D,2026,10,20
30749,136118,D,2026,11,19
30750,136118,D,2026,7,36
30750,136118,D,2026,8,32
30750,136118,D,2026,9,58
30750,136118,D,2026,10,31
30750,136118,D,2026,11,30
30751,136118,D,2026,7,34
30751,136118,D,2026,8,31
30751,136118,D,2026,9,55
30751,136118,D,2026,10,30
30751,136118,D,2026,11,29
30752,136118,D,2026,7,24
30752,136118,D,2026,8,21
30752,136118,D,2026,9,39
30752,136118,D,2026,10,21
30752,136118,D,2026,11,20
30893,703404,D,2026,7,27
30893,703404,D,2026,8,29
30893,703404,D,2026,9,71
30893,703404,D,2026,10,51
30893,703404,D,2026,11,47
30894,703404,D,2026,7,30
30894,703404,D,2026,8,32
30894,703404,D,2026,9,79
30894,703404,D,2026,10,57
30894,703404,D,2026,11,53
30895,703404,D,2026,7,29
30895,703404,D,2026,8,31
30895,703404,D,2026,9,76
30895,703404,D,2026,10,54
30895,703404,D,2026,11,50
30896,703404,D,2026,7,21
30896,703404,D,2026,8,23
30896,703404,D,2026,9,56
30896,703404,D,2026,10,40
30896,703404,D,2026,11,38
30901,701308,C,2026,7,40
30901,701308,C,2026,8,44
30901,701308,C,2026,9,107
30901,701308,C,2026,10,77
30901,701308,C,2026,11,71
30902,701308,C,2026,7,48
30902,701308,C,2026,8,52
30902,701308,C,2026,9,127
30902,701308,C,2026,10,91
30902,701308,C,2026,11,84
30903,701308,C,2026,7,44
30903,701308,C,2026,8,47
30903,701308,C,2026,9,115
30903,701308,C,2026,10,82
30903,701308,C,2026,11,76
30904,701308,C,2026,7,27
30904,701308,C,2026,8,29
30904,701308,C,2026,9,71
30904,701308,C,2026,10,51
30904,701308,C,2026,11,47
31049,503400,B,2026,7,30
31049,503400,B,2026,8,35
31049,503400,B,2026,9,44
31049,503400,B,2026,10,8
31049,503400,B,2026,11,4
31050,503400,B,2026,7,52
31050,503400,B,2026,8,64
31050,503400,B,2026,9,224
31050,503400,B,2026,10,86
31050,503400,B,2026,11,33
31068,163101,A,2026,7,118
31068,163101,A,2026,8,131
31068,163101,A,2026,9,182
31068,163101,A,2026,10,173
31068,163101,A,2026,11,84
31069,163101,A,2026,7,43
31069,163101,A,2026,8,58
31069,163101,A,2026,9,45
31069,163101,A,2026,10,49
31069,163101,A,2026,11,32
31070,103802,A,2026,7,52
31070,103802,A,2026,8,54
31070,103802,A,2026,9,91
31070,103802,A,2026,10,102
31070,103802,A,2026,11,52
31072,103802,A,2026,7,51
31072,103802,A,2026,8,53
31072,103802,A,2026,9,77
31072,103802,A,2026,10,91
31072,103802,A,2026,11,28
31073,103802,A,2026,7,39
31073,103802,A,2026,8,40
31073,103802,A,2026,9,53
31073,103802,A,2026,10,60
31073,103802,A,2026,11,33
31074,103802,A,2026,7,53
31074,103802,A,2026,8,54
31074,103802,A,2026,9,69
31074,103802,A,2026,10,75
31074,103802,A,2026,11,54
31075,103802,A,2026,7,46
31075,103802,A,2026,8,47
31075,103802,A,2026,9,59
31075,103802,A,2026,10,79
31075,103802,A,2026,11,42
31076,103802,A,2026,7,31
31076,103802,A,2026,8,29
31076,103802,A,2026,9,38
31076,103802,A,2026,10,51
31076,103802,A,2026,11,25
31101,503810,D,2026,7,23
31101,503810,D,2026,8,34
31101,503810,D,2026,9,48
31101,503810,D,2026,10,23
31101,503810,D,2026,11,13
31108,501701,A,2026,7,64
31108,501701,A,2026,8,72
31108,501701,A,2026,9,106
31108,501701,A,2026,10,85
31108,501701,A,2026,11,50
31109,103802,A,2026,7,48
31109,103802,A,2026,8,24
31109,103802,A,2026,9,41
31109,103802,A,2026,10,49
31109,103802,A,2026,11,32
31110,103802,A,2026,7,58
31110,103802,A,2026,8,33
31110,103802,A,2026,9,60
31110,103802,A,2026,10,72
31110,103802,A,2026,11,25
31111,103802,A,2026,7,48
31111,103802,A,2026,8,29
31111,103802,A,2026,9,45
31111,103802,A,2026,10,51
31111,103802,A,2026,11,31
31112,103802,A,2026,7,46
31112,103802,A,2026,8,21
31112,103802,A,2026,9,50
31112,103802,A,2026,10,44
31112,103802,A,2026,11,24
31121,501701,A,2026,7,108
31121,501701,A,2026,8,112
31121,501701,A,2026,9,148
31121,501701,A,2026,10,150
31121,501701,A,2026,11,98
31122,501701,A,2026,7,222
31122,501701,A,2026,8,228
31122,501701,A,2026,9,360
31122,501701,A,2026,10,263
31122,501701,A,2026,11,157
31123,501701,A,2026,7,200
31123,501701,A,2026,8,190
31123,501701,A,2026,9,258
31123,501701,A,2026,10,216
31123,501701,A,2026,11,129
31124,501701,A,2026,7,107
31124,501701,A,2026,8,101
31124,501701,A,2026,9,128
31124,501701,A,2026,10,145
31124,501701,A,2026,11,78
31125,503001,A,2026,7,51
31125,503001,A,2026,8,57
31125,503001,A,2026,9,90
31125,503001,A,2026,10,43
31125,503001,A,2026,11,40
31126,503001,A,2026,7,103
31126,503001,A,2026,8,102
31126,503001,A,2026,9,203
31126,503001,A,2026,10,117
31126,503001,A,2026,11,81
31127,503001,A,2026,7,126
31127,503001,A,2026,8,111
31127,503001,A,2026,9,197
31127,503001,A,2026,10,141
31127,503001,A,2026,11,111
31128,503001,A,2026,7,104
31128,503001,A,2026,8,85
31128,503001,A,2026,9,155
31128,503001,A,2026,10,118
31128,503001,A,2026,11,98
31129,503303,A,2026,7,59
31129,503303,A,2026,8,62
31129,503303,A,2026,9,71
31129,503303,A,2026,10,52
31129,503303,A,2026,11,28
31130,503303,A,2026,7,91
31130,503303,A,2026,8,101
31130,503303,A,2026,9,104
31130,503303,A,2026,10,87
31130,503303,A,2026,11,45
31131,503303,A,2026,7,80
31131,503303,A,2026,8,83
31131,503303,A,2026,9,62
31131,503303,A,2026,10,67
31131,503303,A,2026,11,36
31132,503303,A,2026,7,46
31132,503303,A,2026,8,41
31132,503303,A,2026,9,30
31132,503303,A,2026,10,41
31132,503303,A,2026,11,33
31141,501700,B,2026,7,71
31141,501700,B,2026,8,70
31141,501700,B,2026,9,83
31141,501700,B,2026,10,64
31141,501700,B,2026,11,42
31142,501700,B,2026,7,117
31142,501700,B,2026,8,117
31142,501700,B,2026,9,125
31142,501700,B,2026,10,124
31142,501700,B,2026,11,86
31143,501700,B,2026,7,74
31143,501700,B,2026,8,90
31143,501700,B,2026,9,91
31143,501700,B,2026,10,89
31143,501700,B,2026,11,51
31351,103006,A,2026,7,51
31351,103006,A,2026,8,97
31351,103006,A,2026,9,107
31351,103006,A,2026,10,119
31351,103006,A,2026,11,125
31353,103006,A,2026,7,35
31353,103006,A,2026,8,65
31353,103006,A,2026,9,98
31353,103006,A,2026,10,78
31353,103006,A,2026,11,57
31359,123603,A,2026,7,19
31359,123603,A,2026,8,36
31359,123603,A,2026,9,34
31359,123603,A,2026,10,34
31359,123603,A,2026,11,29
31361,123603,A,2026,7,75
31361,123603,A,2026,8,74
31361,123603,A,2026,9,87
31361,123603,A,2026,10,109
31361,123603,A,2026,11,116
31368,403300,D,2026,7,18
