idproduto,mes,ano,quantidade,origem
35276,8,2026,43,"API"
35277,8,2026,100,"API"
35278,8,2026,106,"API"
35279,8,2026,79,"API"
35285,8,2026,62,"API"
35286,8,2026,128,"API"
35287,8,2026,135,"API"
35288,8,2026,76,"API"
35290,8,2026,95,"API"
35291,8,2026,158,"API"
35292,8,2026,165,"API"
35293,8,2026,106,"API"
35295,8,2026,107,"API"
35296,8,2026,208,"API"
35297,8,2026,195,"API"
35298,8,2026,120,"API"
35305,8,2026,68,"API"
35306,8,2026,136,"API"
35307,8,2026,160,"API"
35308,8,2026,141,"API"
35309,8,2026,92,"API"
35310,8,2026,43,"API"
35311,8,2026,95,"API"
35312,8,2026,121,"API"
35313,8,2026,104,"API"
35314,8,2026,69,"API"
35315,8,2026,32,"API"
35316,8,2026,67,"API"
35317,8,2026,79,"API"
35318,8,2026,69,"API"
35319,8,2026,48,"API"
35324,8,2026,191,"API"
35325,8,2026,326,"API"
35326,8,2026,199,"API"
35327,8,2026,87,"API"
35328,8,2026,150,"API"
35329,8,2026,249,"API"
35330,8,2026,179,"API"
35331,8,2026,74,"API"
35332,8,2026,121,"API"
35333,8,2026,226,"API"
35334,8,2026,129,"API"
35335,8,2026,36,"API"
35336,8,2026,133,"API"
35337,8,2026,503,"API"
35338,8,2026,518,"API"
35339,8,2026,325,"API"
35340,8,2026,135,"API"
35341,8,2026,414,"API"
35342,8,2026,430,"API"
35343,8,2026,297,"API"
35348,8,2026,149,"API"
35349,8,2026,488,"API"
35350,8,2026,459,"API"
35351,8,2026,284,"API"
35352,8,2026,95,"API"
35353,8,2026,235,"API"
35354,8,2026,196,"API"
35355,8,2026,113,"API"
35356,8,2026,105,"API"
35357,8,2026,282,"API"
35358,8,2026,258,"API"
35359,8,2026,153,"API"
35360,8,2026,119,"API"
35361,8,2026,248,"API"
35362,8,2026,251,"API"
35363,8,2026,149,"API"
35368,8,2026,105,"API"
35369,8,2026,209,"API"
35370,8,2026,141,"API"
35371,8,2026,63,"API"
35376,8,2026,103,"API"
35377,8,2026,169,"API"
35378,8,2026,115,"API"
35379,8,2026,35,"API"
35380,8,2026,84,"API"
35381,8,2026,145,"API"
35382,8,2026,85,"API"
35383,8,2026,28,"API"
35384,8,2026,83,"API"
35385,8,2026,210,"API"
35386,8,2026,172,"API"
35387,8,2026,89,"API"
35392,8,2026,93,"API"
35393,8,2026,203,"API"
35394,8,2026,167,"API"
35395,8,2026,82,"API"
35396,8,2026,83,"API"
35397,8,2026,180,"API"
35398,8,2026,146,"API"
35399,8,2026,62,"API"
35428,8,2026,43,"API"
35429,8,2026,78,"API"
35430,8,2026,51,"API"
35431,8,2026,18,"API"
35436,8,2026,67,"API"
35437,8,2026,123,"API"
35438,8,2026,89,"API"
35439,8,2026,35,"API"
35440,8,2026,89,"API"
35441,8,2026,211,"API"
35442,8,2026,177,"API"
35443,8,2026,83,"API"
35471,8,2026,9,"API"
35472,8,2026,13,"API"
35473,8,2026,8,"API"
35476,8,2026,13,"API"
35477,8,2026,19,"API"
35478,8,2026,9,"API"
35481,8,2026,12,"API"
35482,8,2026,15,"API"
35486,8,2026,11,"API"
35504,8,2026,14,"API"
35505,8,2026,12,"API"
35508,8,2026,19,"API"
35509,8,2026,17,"API"
35510,8,2026,5,"API"
35512,8,2026,18,"API"
35513,8,2026,12,"API"
35515,8,2026,7,"API"
35531,8,2026,9,"API"
35532,8,2026,13,"API"
35535,8,2026,16,"API"
35536,8,2026,22,"API"
35538,8,2026,15,"API"
35539,8,2026,15,"API"
35770,8,2026,66,"API"
35771,8,2026,94,"API"
35772,8,2026,76,"API"
35774,8,2026,43,"API"
35775,8,2026,59,"API"
35776,8,2026,53,"API"
35834,8,2026,53,"API"
35835,8,2026,76,"API"
35836,8,2026,70,"API"
35837,8,2026,46,"API"
35838,8,2026,20,"API"
35839,8,2026,34,"API"
35840,8,2026,30,"API"
35841,8,2026,18,"API"
36033,8,2026,52,"API"
36034,8,2026,84,"API"
36035,8,2026,74,"API"
36036,8,2026,37,"API"
36037,8,2026,34,"API"
36038,8,2026,60,"API"
36039,8,2026,58,"API"
36040,8,2026,36,"API"
36065,8,2026,11,"API"
36066,8,2026,44,"API"
36067,8,2026,46,"API"
36068,8,2026,20,"API"
36085,8,2026,22,"API"
36086,8,2026,29,"API"
36087,8,2026,16,"API"
36129,8,2026,35,"API"
36130,8,2026,42,"API"
36131,8,2026,32,"API"
36132,8,2026,23,"API"
36141,8,2026,47,"API"
36142,8,2026,59,"API"
36143,8,2026,50,"API"
36144,8,2026,35,"API"
36587,8,2026,26,"API"
36588,8,2026,34,"API"
36589,8,2026,23,"API"
36590,8,2026,10,"API"
36595,8,2026,14,"API"
36596,8,2026,8,"API"
36597,8,2026,26,"API"
36598,8,2026,15,"API"
36599,8,2026,33,"API"
36600,8,2026,17,"API"
36601,8,2026,29,"API"
36602,8,2026,18,"API"
36603,8,2026,12,"API"
36604,8,2026,10,"API"
36605,8,2026,5,"API"
36606,8,2026,17,"API"
36607,8,2026,10,"API"
36608,8,2026,20,"API"
36609,8,2026,14,"API"
36610,8,2026,15,"API"
36611,8,2026,9,"API"
36612,8,2026,7,"API"
36613,8,2026,12,"API"
36614,8,2026,8,"API"
36615,8,2026,30,"API"
36616,8,2026,23,"API"
36617,8,2026,34,"API"
36618,8,2026,25,"API"
36619,8,2026,27,"API"
36620,8,2026,14,"API"
36621,8,2026,13,"API"
36622,8,2026,9,"API"
36623,8,2026,5,"API"
36624,8,2026,12,"API"
36625,8,2026,10,"API"
36626,8,2026,14,"API"
36627,8,2026,12,"API"
36628,8,2026,10,"API"
36629,8,2026,6,"API"
36630,8,2026,8,"API"
36632,8,2026,7,"API"
36633,8,2026,20,"API"
36634,8,2026,10,"API"
36635,8,2026,25,"API"
36636,8,2026,11,"API"
36637,8,2026,19,"API"
36638,8,2026,9,"API"
36639,8,2026,10,"API"
36640,8,2026,23,"API"
36641,8,2026,5,"API"
36642,8,2026,19,"API"
36643,8,2026,15,"API"
36644,8,2026,18,"API"
36645,8,2026,7,"API"
36655,8,2026,22,"API"
36656,8,2026,23,"API"
36659,8,2026,28,"API"
36660,8,2026,29,"API"
36662,8,2026,21,"API"
36663,8,2026,25,"API"
36673,8,2026,22,"API"
36674,8,2026,33,"API"
36675,8,2026,22,"API"
36676,8,2026,10,"API"
36704,8,2026,8,"AJUSTE_BRANCO_40_PCT"
36705,8,2026,14,"AJUSTE_BRANCO_40_PCT"
36706,8,2026,12,"AJUSTE_BRANCO_40_PCT"
36707,8,2026,4,"AJUSTE_BRANCO_40_PCT"
36716,8,2026,15,"API"
36717,8,2026,37,"API"
36718,8,2026,30,"API"
36719,8,2026,9,"API"
36724,8,2026,6,"API"
36725,8,2026,10,"API"
36726,8,2026,7,"API"
36728,8,2026,3,"API"
36730,8,2026,13,"API"
36731,8,2026,15,"API"
36732,8,2026,11,"API"
36734,8,2026,19,"API"
36735,8,2026,24,"API"
36736,8,2026,9,"API"
36738,8,2026,15,"API"
36739,8,2026,21,"API"
36740,8,2026,7,"API"
36741,8,2026,13,"API"
36764,8,2026,27,"API"
36767,8,2026,8,"API"
36768,8,2026,8,"API"
36769,8,2026,14,"API"
36779,8,2026,2,"API"
36846,8,2026,72,"API"
36847,8,2026,123,"API"
36848,8,2026,105,"API"
36849,8,2026,65,"API"
36854,8,2026,59,"API"
36855,8,2026,100,"API"
36856,8,2026,86,"API"
36857,8,2026,53,"API"
36862,8,2026,83,"API"
36863,8,2026,59,"API"
36864,8,2026,50,"API"
36865,8,2026,68,"API"
36866,8,2026,49,"API"
36867,8,2026,41,"API"
36871,8,2026,34,"API"
36872,8,2026,68,"API"
36873,8,2026,78,"API"
36874,8,2026,61,"API"
36879,8,2026,28,"API"
36880,8,2026,56,"API"
36881,8,2026,64,"API"
36882,8,2026,50,"API"
36890,8,2026,39,"API"
36891,8,2026,84,"API"
36892,8,2026,89,"API"
36893,8,2026,67,"API"
36905,8,2026,32,"API"
36906,8,2026,69,"API"
36907,8,2026,73,"API"
36908,8,2026,55,"API"
36922,8,2026,39,"API"
36923,8,2026,31,"API"
36924,8,2026,26,"API"
36946,8,2026,13,"API"
36947,8,2026,17,"API"
36948,8,2026,12,"API"
36949,8,2026,8,"API"
36953,8,2026,75,"API"
36954,8,2026,120,"API"
36955,8,2026,96,"API"
36956,8,2026,50,"API"
36957,8,2026,80,"API"
36958,8,2026,64,"API"
36971,8,2026,43,"API"
36972,8,2026,51,"API"
36973,8,2026,40,"API"
36974,8,2026,25,"API"
36975,8,2026,29,"API"
36976,8,2026,34,"API"
36977,8,2026,26,"API"
36978,8,2026,17,"API"
36987,8,2026,128,"API"
36988,8,2026,217,"API"
36989,8,2026,192,"API"
36993,8,2026,105,"API"
36994,8,2026,178,"API"
36995,8,2026,157,"API"
36997,8,2026,14,"API"
36998,8,2026,28,"API"
36999,8,2026,33,"API"
37000,8,2026,25,"API"
37001,8,2026,21,"API"
37002,8,2026,43,"API"
37003,8,2026,50,"API"
37004,8,2026,38,"API"
37009,8,2026,90,"API"
37010,8,2026,96,"API"
37011,8,2026,73,"API"
37012,8,2026,35,"API"
37013,8,2026,43,"API"
37014,8,2026,85,"API"
37015,8,2026,100,"API"
37016,8,2026,76,"API"
37021,8,2026,102,"API"
37022,8,2026,166,"API"
37023,8,2026,150,"API"
37024,8,2026,86,"API"
37025,8,2026,37,"API"
37026,8,2026,110,"API"
37027,8,2026,180,"API"
37028,8,2026,162,"API"
37029,8,2026,93,"API"
37030,8,2026,41,"API"
37031,8,2026,47,"API"
37032,8,2026,73,"API"
37033,8,2026,57,"API"
37034,8,2026,51,"API"
37035,8,2026,79,"API"
37036,8,2026,62,"API"
37039,8,2026,92,"API"
37040,8,2026,109,"API"
37041,8,2026,85,"API"
37042,8,2026,54,"API"
37043,8,2026,85,"API"
37044,8,2026,100,"API"
37045,8,2026,78,"API"
37046,8,2026,50,"API"
37051,8,2026,191,"API"
37052,8,2026,102,"API"
37053,8,2026,163,"API"
37054,8,2026,130,"API"
37055,8,2026,65,"API"
37056,8,2026,102,"API"
37057,8,2026,163,"API"
37058,8,2026,130,"API"
37059,8,2026,65,"API"
37064,8,2026,61,"API"
37065,8,2026,89,"API"
37066,8,2026,61,"API"
37067,8,2026,43,"API"
37068,8,2026,61,"API"
37069,8,2026,89,"API"
37070,8,2026,61,"API"
37071,8,2026,43,"API"
37076,8,2026,28,"API"
37077,8,2026,60,"API"
37078,8,2026,64,"API"
37079,8,2026,48,"API"
37088,8,2026,59,"API"
37089,8,2026,100,"API"
37090,8,2026,78,"API"
37091,8,2026,42,"API"
37096,8,2026,160,"API"
37097,8,2026,244,"API"
37098,8,2026,195,"API"
37099,8,2026,98,"API"
37117,8,2026,112,"API"
37118,8,2026,172,"API"
37119,8,2026,135,"API"
37120,8,2026,112,"API"
37121,8,2026,172,"API"
37122,8,2026,135,"API"
37141,8,2026,5,"API"
37142,8,2026,8,"API"
37143,8,2026,8,"API"
37144,8,2026,2,"API"
37145,8,2026,6,"API"
37146,8,2026,12,"API"
37147,8,2026,12,"API"
37148,8,2026,6,"API"
37149,8,2026,2,"API"
37150,8,2026,2,"API"
37151,8,2026,2,"API"
37153,8,2026,40,"API"
37154,8,2026,65,"API"
37155,8,2026,60,"API"
37156,8,2026,27,"API"
37157,8,2026,4,"API"
37158,8,2026,5,"API"
37159,8,2026,5,"API"
37160,8,2026,2,"API"
37161,8,2026,40,"API"
37162,8,2026,65,"API"
37163,8,2026,60,"API"
37164,8,2026,27,"API"
37165,8,2026,41,"API"
37166,8,2026,69,"API"
37167,8,2026,59,"API"
37168,8,2026,35,"API"
37169,8,2026,27,"API"
37170,8,2026,46,"API"
37171,8,2026,39,"API"
37172,8,2026,23,"API"
37173,8,2026,45,"API"
37174,8,2026,73,"API"
37175,8,2026,49,"API"
37176,8,2026,37,"API"
37177,8,2026,60,"API"
37178,8,2026,40,"API"
37183,8,2026,17,"API"
37184,8,2026,26,"API"
37185,8,2026,21,"API"
37186,8,2026,12,"API"
37187,8,2026,39,"API"
37188,8,2026,60,"API"
37189,8,2026,50,"API"
37190,8,2026,28,"API"
37346,8,2026,82,"API"
37347,8,2026,194,"API"
37348,8,2026,116,"API"
37349,8,2026,43,"API"
37350,8,2026,89,"API"
37351,8,2026,210,"API"
37352,8,2026,126,"API"
37353,8,2026,47,"API"
37362,8,2026,167,"API"
37363,8,2026,258,"API"
37364,8,2026,202,"API"
37368,8,2026,270,"API"
37369,8,2026,458,"API"
37370,8,2026,404,"API"
37371,8,2026,377,"API"
37372,8,2026,642,"API"
37373,8,2026,566,"API"
37374,8,2026,32,"API"
37375,8,2026,30,"API"
37376,8,2026,23,"API"
37378,8,2026,30,"API"
37379,8,2026,28,"API"
37380,8,2026,21,"API"
37394,8,2026,39,"API"
37395,8,2026,78,"API"
37396,8,2026,92,"API"
37397,8,2026,70,"API"
37400,8,2026,42,"API"
37401,8,2026,85,"API"
37402,8,2026,100,"API"
37403,8,2026,75,"API"
37406,8,2026,97,"API"
37407,8,2026,149,"API"
37408,8,2026,117,"API"
37409,8,2026,40,"API"
37410,8,2026,118,"API"
37411,8,2026,182,"API"
37412,8,2026,143,"API"
37413,8,2026,49,"API"
37417,8,2026,29,"API"
37418,8,2026,30,"API"
37419,8,2026,24,"API"
37420,8,2026,17,"API"
37427,8,2026,44,"API"
37428,8,2026,75,"API"
37429,8,2026,67,"API"
37430,8,2026,36,"API"
37440,8,2026,63,"API"
37441,8,2026,45,"API"
37442,8,2026,31,"API"
37454,8,2026,93,"API"
37455,8,2026,158,"API"
37456,8,2026,140,"API"
37457,8,2026,93,"API"
37458,8,2026,158,"API"
37459,8,2026,140,"API"
37464,8,2026,22,"API"
37465,8,2026,23,"API"
37466,8,2026,18,"API"
37467,8,2026,13,"API"
37483,8,2026,61,"API"
37484,8,2026,72,"API"
37485,8,2026,56,"API"
37486,8,2026,36,"API"
37487,8,2026,50,"API"
37488,8,2026,59,"API"
37489,8,2026,46,"API"
37490,8,2026,29,"API"
37491,8,2026,61,"API"
37492,8,2026,69,"API"
37493,8,2026,52,"API"
37494,8,2026,27,"API"
37495,8,2026,50,"API"
37496,8,2026,56,"API"
37497,8,2026,43,"API"
37498,8,2026,22,"API"
37499,8,2026,26,"API"
37500,8,2026,27,"API"
37501,8,2026,22,"API"
37502,8,2026,15,"API"
37507,8,2026,22,"API"
37508,8,2026,22,"API"
37509,8,2026,18,"API"
37510,8,2026,13,"API"
37511,8,2026,51,"API"
37512,8,2026,90,"API"
37513,8,2026,74,"API"
37514,8,2026,41,"API"
37519,8,2026,42,"API"
37520,8,2026,73,"API"
37521,8,2026,61,"API"
37522,8,2026,33,"API"
37544,8,2026,53,"API"
37545,8,2026,38,"API"
37546,8,2026,26,"API"
37551,8,2026,28,"API"
37552,8,2026,77,"API"
37553,8,2026,77,"API"
37555,8,2026,12,"API"
37556,8,2026,33,"API"
37557,8,2026,33,"API"
37570,8,2026,82,"API"
37571,8,2026,94,"API"
37572,8,2026,79,"API"
37573,8,2026,48,"API"
37574,8,2026,67,"API"
37575,8,2026,77,"API"
37576,8,2026,64,"API"
37577,8,2026,40,"API"
37590,8,2026,69,"API"
37591,8,2026,79,"API"
37592,8,2026,66,"API"
37593,8,2026,41,"API"
37598,8,2026,88,"API"
37599,8,2026,75,"API"
37600,8,2026,88,"API"
37601,8,2026,75,"API"
37602,8,2026,7,"API"
37603,8,2026,7,"API"
37604,8,2026,5,"API"
37605,8,2026,2,"API"
37610,8,2026,62,"API"
37611,8,2026,86,"API"
37612,8,2026,55,"API"
37613,8,2026,36,"API"
37614,8,2026,57,"API"
37615,8,2026,79,"API"
37616,8,2026,51,"API"
37617,8,2026,33,"API"
37623,8,2026,62,"API"
37624,8,2026,71,"API"
37625,8,2026,60,"API"
37626,8,2026,37,"API"
37627,8,2026,76,"API"
37628,8,2026,87,"API"
37629,8,2026,73,"API"
37630,8,2026,45,"API"
37637,8,2026,33,"API"
37638,8,2026,46,"API"
37639,8,2026,29,"API"
37640,8,2026,19,"API"
37641,8,2026,33,"API"
37642,8,2026,46,"API"
37643,8,2026,29,"API"
37644,8,2026,19,"API"
37657,8,2026,63,"API"
37658,8,2026,74,"API"
37659,8,2026,60,"API"
37660,8,2026,37,"API"
37661,8,2026,40,"API"
37662,8,2026,45,"API"
37663,8,2026,34,"API"
37664,8,2026,18,"API"
37669,8,2026,40,"API"
37670,8,2026,45,"API"
37671,8,2026,34,"API"
37672,8,2026,18,"API"
37674,8,2026,28,"API"
37675,8,2026,60,"API"
37676,8,2026,64,"API"
37677,8,2026,48,"API"
37678,8,2026,44,"API"
37679,8,2026,75,"API"
37680,8,2026,67,"API"
37681,8,2026,36,"API"
37682,8,2026,69,"API"
37683,8,2026,79,"API"
37684,8,2026,66,"API"
37685,8,2026,41,"API"
37686,8,2026,74,"API"
37687,8,2026,74,"API"
37688,8,2026,22,"API"
37689,8,2026,23,"API"
37690,8,2026,18,"API"
37691,8,2026,13,"API"
37694,8,2026,63,"API"
37695,8,2026,45,"API"
37696,8,2026,31,"API"
37697,8,2026,63,"API"
37698,8,2026,74,"API"
37699,8,2026,60,"API"
37700,8,2026,37,"API"
37701,8,2026,36,"API"
37702,8,2026,56,"API"
37703,8,2026,51,"API"
37704,8,2026,25,"API"
37705,8,2026,36,"API"
37706,8,2026,56,"API"
37707,8,2026,51,"API"
37708,8,2026,25,"API"
37709,8,2026,51,"API"
37710,8,2026,68,"API"
37711,8,2026,49,"API"
37712,8,2026,51,"API"
37713,8,2026,68,"API"
37714,8,2026,49,"API"
37715,8,2026,47,"API"
37716,8,2026,70,"API"
37717,8,2026,53,"API"
37718,8,2026,47,"API"
37719,8,2026,70,"API"
37720,8,2026,53,"API"
37721,8,2026,80,"API"
37722,8,2026,102,"API"
37723,8,2026,74,"API"
37724,8,2026,52,"API"
37725,8,2026,80,"API"
37726,8,2026,102,"API"
37727,8,2026,74,"API"
37728,8,2026,52,"API"
37730,8,2026,15,"API"
37731,8,2026,24,"API"
37732,8,2026,22,"API"
37733,8,2026,15,"API"
37734,8,2026,24,"API"
37735,8,2026,22,"API"
37736,8,2026,63,"API"
37737,8,2026,141,"API"
37738,8,2026,160,"API"
37739,8,2026,117,"API"
37740,8,2026,63,"API"
37741,8,2026,141,"API"
37742,8,2026,160,"API"
37743,8,2026,117,"API"
37744,8,2026,42,"API"
37745,8,2026,79,"API"
37746,8,2026,79,"API"
37747,8,2026,60,"API"
37748,8,2026,42,"API"
37749,8,2026,79,"API"
37750,8,2026,79,"API"
37751,8,2026,60,"API"
37752,8,2026,164,"API"
37753,8,2026,294,"API"
37754,8,2026,229,"API"
37755,8,2026,131,"API"
37756,8,2026,164,"API"
37757,8,2026,294,"API"
37758,8,2026,229,"API"
37759,8,2026,131,"API"
37760,8,2026,68,"API"
37761,8,2026,93,"API"
37762,8,2026,74,"API"
37763,8,2026,38,"API"
37764,8,2026,68,"API"
37765,8,2026,93,"API"
37766,8,2026,74,"API"
37767,8,2026,38,"API"
37784,8,2026,28,"API"
37785,8,2026,57,"API"
37786,8,2026,67,"API"
37787,8,2026,51,"API"
37790,8,2026,39,"API"
37791,8,2026,67,"API"
37792,8,2026,52,"API"
37793,8,2026,28,"API"
37794,8,2026,70,"API"
37796,8,2026,112,"API"
37797,8,2026,172,"API"
37798,8,2026,135,"API"
37799,8,2026,47,"API"
37800,8,2026,60,"API"
37801,8,2026,64,"API"
37802,8,2026,49,"API"
37803,8,2026,23,"API"
37806,8,2026,107,"API"
37807,8,2026,163,"API"
37808,8,2026,130,"API"
37809,8,2026,65,"API"
37810,8,2026,19,"API"
37811,8,2026,20,"API"
37812,8,2026,16,"API"
37813,8,2026,11,"API"
37815,8,2026,35,"API"
37816,8,2026,25,"API"
37817,8,2026,17,"API"
37818,8,2026,32,"API"
37819,8,2026,48,"API"
37820,8,2026,51,"API"
37821,8,2026,22,"API"
37822,8,2026,29,"API"
37823,8,2026,50,"API"
37824,8,2026,39,"API"
37825,8,2026,24,"API"
37826,8,2026,30,"API"
37827,8,2026,52,"API"
37828,8,2026,40,"API"
37829,8,2026,24,"API"
37830,8,2026,29,"API"
37831,8,2026,50,"API"
37832,8,2026,39,"API"
37833,8,2026,24,"API"
37834,8,2026,47,"API"
37835,8,2026,47,"API"
37836,8,2026,47,"API"
37837,8,2026,39,"API"
37838,8,2026,21,"API"
37839,8,2026,20,"API"
37840,8,2026,216,"API"
37841,8,2026,302,"API"
37842,8,2026,216,"API"
37843,8,2026,367,"API"
37844,8,2026,323,"API"
37845,8,2026,173,"API"
37846,8,2026,216,"API"
37847,8,2026,367,"API"
37848,8,2026,323,"API"
37849,8,2026,173,"API"
37850,8,2026,254,"API"
37851,8,2026,169,"API"
37852,8,2026,38,"API"
37853,8,2026,65,"API"
37854,8,2026,55,"API"
37855,8,2026,34,"API"
37856,8,2026,48,"API"
37857,8,2026,81,"API"
37858,8,2026,69,"API"
37859,8,2026,43,"API"
37860,8,2026,67,"API"
37861,8,2026,113,"API"
37862,8,2026,97,"API"
37863,8,2026,60,"API"
37864,8,2026,38,"API"
37865,8,2026,65,"API"
37866,8,2026,55,"API"
37867,8,2026,34,"API"
37868,8,2026,102,"API"
37869,8,2026,84,"API"
37870,8,2026,30,"API"
37871,8,2026,30,"API"
37872,8,2026,29,"API"
37873,8,2026,21,"API"
37874,8,2026,15,"API"
37875,8,2026,27,"API"
37876,8,2026,30,"API"
37877,8,2026,25,"API"
37878,8,2026,18,"API"
37880,8,2026,40,"API"
37881,8,2026,53,"API"
37882,8,2026,40,"API"
37883,8,2026,28,"API"
37884,8,2026,26,"API"
37886,8,2026,18,"API"
37887,8,2026,16,"API"
37888,8,2026,12,"API"
37889,8,2026,9,"API"
37890,8,2026,41,"API"
37891,8,2026,27,"API"
37892,8,2026,28,"API"
37893,8,2026,47,"API"
37894,8,2026,44,"API"
37895,8,2026,34,"API"
37896,8,2026,52,"API"
37897,8,2026,34,"API"
37898,8,2026,30,"API"
37903,8,2026,46,"API"
37904,8,2026,31,"API"
37905,8,2026,23,"API"
37944,8,2026,23,"API"
37945,8,2026,29,"API"
37946,8,2026,31,"API"
37947,8,2026,21,"API"
37956,8,2026,29,"API"
37957,8,2026,43,"API"
37958,8,2026,40,"API"
37959,8,2026,21,"API"
37960,8,2026,41,"API"
37961,8,2026,55,"API"
37962,8,2026,46,"API"
37963,8,2026,29,"API"
37964,8,2026,26,"API"
37965,8,2026,44,"API"
37966,8,2026,27,"API"
37967,8,2026,12,"API"
37968,8,2026,52,"API"
37969,8,2026,76,"API"
37970,8,2026,66,"API"
37971,8,2026,42,"API"
37972,8,2026,40,"API"
37973,8,2026,76,"API"
37974,8,2026,64,"API"
37975,8,2026,36,"API"
37976,8,2026,24,"API"
37977,8,2026,46,"API"
37978,8,2026,78,"API"
37979,8,2026,67,"API"
37980,8,2026,39,"API"
37989,8,2026,81,"API"
37990,8,2026,122,"API"
37991,8,2026,103,"API"
37992,8,2026,63,"API"
37993,8,2026,81,"API"
37994,8,2026,122,"API"
37995,8,2026,103,"API"
37996,8,2026,63,"API"
37997,8,2026,106,"API"
37998,8,2026,157,"API"
37999,8,2026,114,"API"
38000,8,2026,47,"API"
38001,8,2026,106,"API"
38002,8,2026,157,"API"
38003,8,2026,114,"API"
38004,8,2026,47,"API"
38005,8,2026,43,"API"
38006,8,2026,61,"API"
38007,8,2026,45,"API"
38008,8,2026,24,"API"
38009,8,2026,43,"API"
38010,8,2026,61,"API"
38011,8,2026,45,"API"
38012,8,2026,24,"API"
38014,8,2026,9,"API"
38015,8,2026,33,"API"
38016,8,2026,16,"API"
38017,8,2026,34,"API"
38018,8,2026,17,"API"
38019,8,2026,30,"API"
38020,8,2026,16,"API"
38021,8,2026,8,"API"
38022,8,2026,7,"API"
38023,8,2026,16,"API"
38024,8,2026,13,"API"
38025,8,2026,18,"API"
38026,8,2026,13,"API"
38027,8,2026,16,"API"
38028,8,2026,12,"API"
38029,8,2026,13,"API"
38030,8,2026,6,"API"
38031,8,2026,7,"API"
38032,8,2026,15,"API"
38033,8,2026,16,"API"
38034,8,2026,16,"API"
38035,8,2026,17,"API"
38036,8,2026,12,"API"
38037,8,2026,12,"API"
38038,8,2026,11,"API"
38039,8,2026,22,"API"
38040,8,2026,44,"API"
38041,8,2026,36,"API"
38042,8,2026,21,"API"
38043,8,2026,18,"API"
38044,8,2026,30,"API"
38045,8,2026,25,"API"
38046,8,2026,17,"API"
38047,8,2026,16,"API"
38048,8,2026,27,"API"
38049,8,2026,29,"API"
38050,8,2026,25,"API"
38055,8,2026,21,"API"
38056,8,2026,33,"API"
38057,8,2026,35,"API"
38058,8,2026,24,"API"
38059,8,2026,23,"API"
38060,8,2026,29,"API"
38061,8,2026,31,"API"
38062,8,2026,21,"API"
38063,8,2026,29,"API"
38064,8,2026,43,"API"
38065,8,2026,40,"API"
38066,8,2026,21,"API"
38286,8,2026,12,"API"
38287,8,2026,38,"API"
38288,8,2026,46,"API"
38289,8,2026,44,"API"
38290,8,2026,30,"API"
38291,8,2026,88,"API"
38292,8,2026,75,"API"
38293,8,2026,12,"API"
38294,8,2026,12,"API"
38295,8,2026,41,"API"
38296,8,2026,51,"API"
38297,8,2026,41,"API"
38298,8,2026,12,"API"
38299,8,2026,41,"API"
38300,8,2026,51,"API"
38301,8,2026,41,"API"
38307,8,2026,57,"API"
38308,8,2026,102,"API"
38309,8,2026,87,"API"
38310,8,2026,51,"API"
38315,8,2026,57,"API"
38316,8,2026,102,"API"
38317,8,2026,87,"API"
38318,8,2026,51,"API"
38322,8,2026,19,"API"
38323,8,2026,29,"API"
38324,8,2026,27,"API"
38325,8,2026,19,"API"
38326,8,2026,44,"API"
38327,8,2026,69,"API"
38328,8,2026,62,"API"
38329,8,2026,44,"API"
38343,8,2026,30,"API"
38344,8,2026,28,"API"
38364,8,2026,38,"API"
38365,8,2026,65,"API"
38366,8,2026,50,"API"
38367,8,2026,27,"API"
38368,8,2026,38,"API"
38369,8,2026,65,"API"
38370,8,2026,50,"API"
38371,8,2026,27,"API"
38372,8,2026,36,"API"
38373,8,2026,60,"API"
38374,8,2026,50,"API"
38375,8,2026,30,"API"
38376,8,2026,15,"API"
38377,8,2026,26,"API"
38378,8,2026,21,"API"
38379,8,2026,13,"API"
38380,8,2026,36,"API"
38381,8,2026,63,"API"
38382,8,2026,63,"API"
38383,8,2026,18,"API"
38384,8,2026,36,"API"
38385,8,2026,63,"API"
38386,8,2026,63,"API"
38387,8,2026,18,"API"
38433,8,2026,37,"API"
38434,8,2026,73,"API"
38435,8,2026,67,"API"
38436,8,2026,39,"API"
38437,8,2026,50,"API"
38438,8,2026,99,"API"
38439,8,2026,90,"API"
38440,8,2026,53,"API"
38441,8,2026,19,"API"
38442,8,2026,39,"API"
38443,8,2026,35,"API"
38444,8,2026,21,"API"
38445,8,2026,22,"API"
38446,8,2026,43,"API"
38447,8,2026,39,"API"
38448,8,2026,23,"API"
38449,8,2026,22,"API"
38450,8,2026,43,"API"
38451,8,2026,39,"API"
38452,8,2026,23,"API"
38453,8,2026,26,"API"
38454,8,2026,52,"API"
38455,8,2026,47,"API"
38456,8,2026,27,"API"
38457,8,2026,26,"API"
38458,8,2026,52,"API"
38459,8,2026,47,"API"
38460,8,2026,27,"API"
38461,8,2026,15,"API"
38462,8,2026,30,"API"
38463,8,2026,28,"API"
38464,8,2026,16,"API"
38465,8,2026,11,"API"
38466,8,2026,13,"API"
38467,8,2026,12,"API"
38468,8,2026,9,"API"
38469,8,2026,12,"API"
38470,8,2026,13,"API"
38471,8,2026,12,"API"
38472,8,2026,9,"API"
38473,8,2026,4,"API"
38474,8,2026,5,"API"
38475,8,2026,4,"API"
38476,8,2026,2,"API"
