idproduto;mes;ano;quantidade;origem;updated_at
38327;11;2026;39;API;2026-08-06T13:11:43.862Z
38328;7;2026;62;API;2026-08-06T13:11:43.862Z
38328;8;2026;62;API;2026-08-06T13:11:43.862Z
38328;9;2026;55;API;2026-08-06T13:11:43.862Z
38328;10;2026;36;API;2026-08-06T13:11:43.862Z
38328;11;2026;35;API;2026-08-06T13:11:43.862Z
38329;7;2026;44;API;2026-08-06T13:11:43.862Z
38329;8;2026;44;API;2026-08-06T13:11:43.862Z
38329;9;2026;39;API;2026-08-06T13:11:43.862Z
38329;10;2026;25;API;2026-08-06T13:11:43.862Z
38329;11;2026;25;API;2026-08-06T13:11:43.862Z
38343;7;2026;30;API;2026-08-06T13:11:43.862Z
38343;8;2026;30;API;2026-08-06T13:11:43.862Z
38343;9;2026;26;API;2026-08-06T13:11:43.862Z
38343;10;2026;26;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38343;11;2026;26;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38344;7;2026;27;API;2026-08-06T13:11:43.862Z
38344;8;2026;28;API;2026-08-06T13:11:43.862Z
38344;9;2026;24;API;2026-08-06T13:11:43.862Z
38344;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38344;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38364;7;2026;38;API;2026-08-06T13:11:43.862Z
38364;8;2026;38;API;2026-08-06T13:11:43.862Z
38364;9;2026;33;API;2026-08-06T13:11:43.862Z
38364;10;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38364;11;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38365;7;2026;64;API;2026-08-06T13:11:43.862Z
38365;8;2026;65;API;2026-08-06T13:11:43.862Z
38365;9;2026;57;API;2026-08-06T13:11:43.862Z
38365;10;2026;56;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38365;11;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38366;7;2026;50;API;2026-08-06T13:11:43.862Z
38366;8;2026;50;API;2026-08-06T13:11:43.862Z
38366;9;2026;44;API;2026-08-06T13:11:43.862Z
38366;10;2026;44;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38366;11;2026;42;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38367;7;2026;27;API;2026-08-06T13:11:43.862Z
38367;8;2026;27;API;2026-08-06T13:11:43.862Z
38367;9;2026;24;API;2026-08-06T13:11:43.862Z
38367;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38367;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38368;7;2026;38;API;2026-08-06T13:11:43.862Z
38368;8;2026;38;API;2026-08-06T13:11:43.862Z
38368;9;2026;33;API;2026-08-06T13:11:43.862Z
38368;10;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38368;11;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38369;7;2026;64;API;2026-08-06T13:11:43.862Z
38369;8;2026;65;API;2026-08-06T13:11:43.862Z
38369;9;2026;57;API;2026-08-06T13:11:43.862Z
38369;10;2026;56;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38369;11;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38370;7;2026;50;API;2026-08-06T13:11:43.862Z
38370;8;2026;50;API;2026-08-06T13:11:43.862Z
38370;9;2026;44;API;2026-08-06T13:11:43.862Z
38370;10;2026;44;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38370;11;2026;42;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38371;7;2026;27;API;2026-08-06T13:11:43.862Z
38371;8;2026;27;API;2026-08-06T13:11:43.862Z
38371;9;2026;24;API;2026-08-06T13:11:43.862Z
38371;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38371;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38372;7;2026;35;API;2026-08-06T13:11:43.862Z
38372;8;2026;36;API;2026-08-06T13:11:43.862Z
38372;9;2026;31;API;2026-08-06T13:11:43.862Z
38372;10;2026;20;API;2026-08-06T13:11:43.862Z
38372;11;2026;20;API;2026-08-06T13:11:43.862Z
38373;7;2026;60;API;2026-08-06T13:11:43.862Z
38373;8;2026;60;API;2026-08-06T13:11:43.862Z
38373;9;2026;53;API;2026-08-06T13:11:43.862Z
38373;10;2026;35;API;2026-08-06T13:11:43.862Z
38373;11;2026;34;API;2026-08-06T13:11:43.862Z
38374;7;2026;50;API;2026-08-06T13:11:43.862Z
38374;8;2026;50;API;2026-08-06T13:11:43.862Z
38374;9;2026;44;API;2026-08-06T13:11:43.862Z
38374;10;2026;28;API;2026-08-06T13:11:43.862Z
38374;11;2026;28;API;2026-08-06T13:11:43.862Z
38375;7;2026;30;API;2026-08-06T13:11:43.862Z
38375;8;2026;30;API;2026-08-06T13:11:43.862Z
38375;9;2026;27;API;2026-08-06T13:11:43.862Z
38375;10;2026;17;API;2026-08-06T13:11:43.862Z
38375;11;2026;17;API;2026-08-06T13:11:43.862Z
38376;7;2026;15;API;2026-08-06T13:11:43.862Z
38376;8;2026;15;API;2026-08-06T13:11:43.862Z
38376;9;2026;13;API;2026-08-06T13:11:43.862Z
38376;10;2026;9;API;2026-08-06T13:11:43.862Z
38376;11;2026;9;API;2026-08-06T13:11:43.862Z
38377;7;2026;26;API;2026-08-06T13:11:43.862Z
38377;8;2026;26;API;2026-08-06T13:11:43.862Z
38377;9;2026;23;API;2026-08-06T13:11:43.862Z
38377;10;2026;15;API;2026-08-06T13:11:43.862Z
38377;11;2026;14;API;2026-08-06T13:11:43.862Z
38378;7;2026;21;API;2026-08-06T13:11:43.862Z
38378;8;2026;21;API;2026-08-06T13:11:43.862Z
38378;9;2026;19;API;2026-08-06T13:11:43.862Z
38378;10;2026;12;API;2026-08-06T13:11:43.862Z
38378;11;2026;12;API;2026-08-06T13:11:43.862Z
38379;7;2026;13;API;2026-08-06T13:11:43.862Z
38379;8;2026;13;API;2026-08-06T13:11:43.862Z
38379;9;2026;11;API;2026-08-06T13:11:43.862Z
38379;10;2026;7;API;2026-08-06T13:11:43.862Z
38379;11;2026;7;API;2026-08-06T13:11:43.862Z
38380;7;2026;36;API;2026-08-06T13:11:43.862Z
38380;8;2026;36;API;2026-08-06T13:11:43.862Z
38380;9;2026;32;API;2026-08-06T13:11:43.862Z
38380;10;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38380;11;2026;30;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38381;7;2026;63;API;2026-08-06T13:11:43.862Z
38381;8;2026;63;API;2026-08-06T13:11:43.862Z
38381;9;2026;56;API;2026-08-06T13:11:43.862Z
38381;10;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38381;11;2026;53;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38382;7;2026;63;API;2026-08-06T13:11:43.862Z
38382;8;2026;63;API;2026-08-06T13:11:43.862Z
38382;9;2026;56;API;2026-08-06T13:11:43.862Z
38382;10;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38382;11;2026;53;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38383;7;2026;18;API;2026-08-06T13:11:43.862Z
38383;8;2026;18;API;2026-08-06T13:11:43.862Z
38383;9;2026;16;API;2026-08-06T13:11:43.862Z
38383;10;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38383;11;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38384;7;2026;36;API;2026-08-06T13:11:43.862Z
38384;8;2026;36;API;2026-08-06T13:11:43.862Z
38384;9;2026;32;API;2026-08-06T13:11:43.862Z
38384;10;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38384;11;2026;30;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38385;7;2026;63;API;2026-08-06T13:11:43.862Z
38385;8;2026;63;API;2026-08-06T13:11:43.862Z
38385;9;2026;56;API;2026-08-06T13:11:43.862Z
38385;10;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38385;11;2026;53;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38386;7;2026;63;API;2026-08-06T13:11:43.862Z
38386;8;2026;63;API;2026-08-06T13:11:43.862Z
38386;9;2026;56;API;2026-08-06T13:11:43.862Z
38386;10;2026;54;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38386;11;2026;53;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38387;7;2026;18;API;2026-08-06T13:11:43.862Z
38387;8;2026;18;API;2026-08-06T13:11:43.862Z
38387;9;2026;16;API;2026-08-06T13:11:43.862Z
38387;10;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38387;11;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38433;7;2026;37;API;2026-08-06T13:11:43.862Z
38433;8;2026;37;API;2026-08-06T13:11:43.862Z
38433;9;2026;32;API;2026-08-06T13:11:43.862Z
38433;10;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38433;11;2026;32;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38433;12;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38434;7;2026;73;API;2026-08-06T13:11:43.862Z
38434;8;2026;73;API;2026-08-06T13:11:43.862Z
38434;9;2026;65;API;2026-08-06T13:11:43.862Z
38434;10;2026;63;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38434;11;2026;62;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38434;12;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38435;7;2026;67;API;2026-08-06T13:11:43.862Z
38435;8;2026;67;API;2026-08-06T13:11:43.862Z
38435;9;2026;59;API;2026-08-06T13:11:43.862Z
38435;10;2026;57;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38435;11;2026;56;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38435;12;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38436;7;2026;39;API;2026-08-06T13:11:43.862Z
38436;8;2026;39;API;2026-08-06T13:11:43.862Z
38436;9;2026;34;API;2026-08-06T13:11:43.862Z
38436;10;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38436;11;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38436;12;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38437;7;2026;49;API;2026-08-06T13:11:43.862Z
38437;8;2026;50;API;2026-08-06T13:11:43.862Z
38437;9;2026;44;API;2026-08-06T13:11:43.862Z
38437;10;2026;42;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38437;11;2026;42;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38437;12;2026;26;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38438;7;2026;99;API;2026-08-06T13:11:43.862Z
38438;8;2026;99;API;2026-08-06T13:11:43.862Z
38438;9;2026;88;API;2026-08-06T13:11:43.862Z
38438;10;2026;86;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38438;11;2026;84;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38438;12;2026;35;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38439;7;2026;90;API;2026-08-06T13:11:43.862Z
38439;8;2026;90;API;2026-08-06T13:11:43.862Z
38439;9;2026;80;API;2026-08-06T13:11:43.862Z
38439;10;2026;78;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38439;11;2026;77;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38439;12;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38440;7;2026;52;API;2026-08-06T13:11:43.862Z
38440;8;2026;53;API;2026-08-06T13:11:43.862Z
38440;9;2026;46;API;2026-08-06T13:11:43.862Z
38440;10;2026;45;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38440;11;2026;44;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38440;12;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38441;7;2026;19;API;2026-08-06T13:11:43.862Z
38441;8;2026;19;API;2026-08-06T13:11:43.862Z
38441;9;2026;17;API;2026-08-06T13:11:43.862Z
38441;10;2026;11;API;2026-08-06T13:11:43.862Z
38441;11;2026;11;API;2026-08-06T13:11:43.862Z
38442;7;2026;39;API;2026-08-06T13:11:43.862Z
38442;8;2026;39;API;2026-08-06T13:11:43.862Z
38442;9;2026;34;API;2026-08-06T13:11:43.862Z
38442;10;2026;22;API;2026-08-06T13:11:43.862Z
38442;11;2026;22;API;2026-08-06T13:11:43.862Z
38443;7;2026;35;API;2026-08-06T13:11:43.862Z
38443;8;2026;35;API;2026-08-06T13:11:43.862Z
38443;9;2026;31;API;2026-08-06T13:11:43.862Z
38443;10;2026;20;API;2026-08-06T13:11:43.862Z
38443;11;2026;20;API;2026-08-06T13:11:43.862Z
38444;7;2026;20;API;2026-08-06T13:11:43.862Z
38444;8;2026;21;API;2026-08-06T13:11:43.862Z
38444;9;2026;18;API;2026-08-06T13:11:43.862Z
38444;10;2026;12;API;2026-08-06T13:11:43.862Z
38444;11;2026;12;API;2026-08-06T13:11:43.862Z
38445;7;2026;21;API;2026-08-06T13:11:43.862Z
38445;8;2026;22;API;2026-08-06T13:11:43.862Z
38445;9;2026;19;API;2026-08-06T13:11:43.862Z
38445;10;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38445;11;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38445;12;2026;11;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38446;7;2026;43;API;2026-08-06T13:11:43.862Z
38446;8;2026;43;API;2026-08-06T13:11:43.862Z
38446;9;2026;38;API;2026-08-06T13:11:43.862Z
38446;10;2026;38;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38446;11;2026;36;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38446;12;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38447;7;2026;39;API;2026-08-06T13:11:43.862Z
38447;8;2026;39;API;2026-08-06T13:11:43.862Z
38447;9;2026;35;API;2026-08-06T13:11:43.862Z
38447;10;2026;35;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38447;11;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38447;12;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38448;7;2026;23;API;2026-08-06T13:11:43.862Z
38448;8;2026;23;API;2026-08-06T13:11:43.862Z
38448;9;2026;20;API;2026-08-06T13:11:43.862Z
38448;10;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38448;11;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38448;12;2026;9;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38449;7;2026;21;API;2026-08-06T13:11:43.862Z
38449;8;2026;22;API;2026-08-06T13:11:43.862Z
38449;9;2026;19;API;2026-08-06T13:11:43.862Z
38449;10;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38449;11;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38449;12;2026;5;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38450;7;2026;43;API;2026-08-06T13:11:43.862Z
38450;8;2026;43;API;2026-08-06T13:11:43.862Z
38450;9;2026;37;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
38450;10;2026;38;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38450;11;2026;36;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38450;12;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38451;7;2026;39;API;2026-08-06T13:11:43.862Z
38451;8;2026;39;API;2026-08-06T13:11:43.862Z
38451;9;2026;35;API;2026-08-06T13:11:43.862Z
38451;10;2026;35;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38451;11;2026;33;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38451;12;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38452;7;2026;23;API;2026-08-06T13:11:43.862Z
38452;8;2026;23;API;2026-08-06T13:11:43.862Z
38452;9;2026;20;API;2026-08-06T13:11:43.862Z
38452;10;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38452;11;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38452;12;2026;5;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38453;7;2026;26;API;2026-08-06T13:11:43.862Z
38453;8;2026;26;API;2026-08-06T13:11:43.862Z
38453;9;2026;23;API;2026-08-06T13:11:43.862Z
38453;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38453;11;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38453;12;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38454;7;2026;52;API;2026-08-06T13:11:43.862Z
38454;8;2026;52;API;2026-08-06T13:11:43.862Z
38454;9;2026;46;API;2026-08-06T13:11:43.862Z
38454;10;2026;45;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38454;11;2026;44;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38454;12;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38455;7;2026;47;API;2026-08-06T13:11:43.862Z
38455;8;2026;47;API;2026-08-06T13:11:43.862Z
38455;9;2026;42;API;2026-08-06T13:11:43.862Z
38455;10;2026;41;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38455;11;2026;39;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38455;12;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38456;7;2026;27;API;2026-08-06T13:11:43.862Z
38456;8;2026;27;API;2026-08-06T13:11:43.862Z
38456;9;2026;24;API;2026-08-06T13:11:43.862Z
38456;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38456;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38456;12;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38457;7;2026;26;API;2026-08-06T13:11:43.862Z
38457;8;2026;26;API;2026-08-06T13:11:43.862Z
38457;9;2026;23;API;2026-08-06T13:11:43.862Z
38457;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38457;11;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38457;12;2026;9;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38458;7;2026;52;API;2026-08-06T13:11:43.862Z
38458;8;2026;52;API;2026-08-06T13:11:43.862Z
38458;9;2026;39;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
38458;10;2026;45;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38458;11;2026;38;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38458;12;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38459;7;2026;47;API;2026-08-06T13:11:43.862Z
38459;8;2026;47;API;2026-08-06T13:11:43.862Z
38459;9;2026;39;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
38459;10;2026;41;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38459;11;2026;38;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38459;12;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38460;7;2026;27;API;2026-08-06T13:11:43.862Z
38460;8;2026;27;API;2026-08-06T13:11:43.862Z
38460;9;2026;24;API;2026-08-06T13:11:43.862Z
38460;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38460;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38460;12;2026;9;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38461;7;2026;15;API;2026-08-06T13:11:43.862Z
38461;8;2026;15;API;2026-08-06T13:11:43.862Z
38461;9;2026;13;API;2026-08-06T13:11:43.862Z
38461;10;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38461;11;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38461;12;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38462;7;2026;30;API;2026-08-06T13:11:43.862Z
38462;8;2026;30;API;2026-08-06T13:11:43.862Z
38462;9;2026;27;API;2026-08-06T13:11:43.862Z
38462;10;2026;26;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38462;11;2026;26;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38462;12;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38463;7;2026;27;API;2026-08-06T13:11:43.862Z
38463;8;2026;28;API;2026-08-06T13:11:43.862Z
38463;9;2026;24;API;2026-08-06T13:11:43.862Z
38463;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38463;11;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38463;12;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38464;7;2026;16;API;2026-08-06T13:11:43.862Z
38464;8;2026;16;API;2026-08-06T13:11:43.862Z
38464;9;2026;14;API;2026-08-06T13:11:43.862Z
38464;10;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38464;11;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38464;12;2026;6;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38465;8;2026;11;API;2026-08-06T13:11:43.862Z
38465;9;2026;14;API;2026-08-06T13:11:43.862Z
38465;10;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38465;11;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38465;12;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38466;8;2026;13;API;2026-08-06T13:11:43.862Z
38466;9;2026;16;API;2026-08-06T13:11:43.862Z
38466;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38466;11;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38466;12;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38467;8;2026;12;API;2026-08-06T13:11:43.862Z
38467;9;2026;15;API;2026-08-06T13:11:43.862Z
38467;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38467;11;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38467;12;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38468;8;2026;9;API;2026-08-06T13:11:43.862Z
38468;9;2026;11;API;2026-08-06T13:11:43.862Z
38468;10;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38468;11;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38468;12;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38469;8;2026;12;API;2026-08-06T13:11:43.862Z
38469;9;2026;14;API;2026-08-06T13:11:43.862Z
38469;10;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38469;11;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38469;12;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38470;8;2026;13;API;2026-08-06T13:11:43.862Z
38470;9;2026;17;API;2026-08-06T13:11:43.862Z
38470;10;2026;24;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38470;11;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38470;12;2026;21;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38471;8;2026;12;API;2026-08-06T13:11:43.862Z
38471;9;2026;15;API;2026-08-06T13:11:43.862Z
38471;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38471;11;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38471;12;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38472;8;2026;9;API;2026-08-06T13:11:43.862Z
38472;9;2026;11;API;2026-08-06T13:11:43.862Z
38472;10;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38472;11;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38472;12;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38473;8;2026;4;API;2026-08-06T13:11:43.862Z
38473;9;2026;5;API;2026-08-06T13:11:43.862Z
38473;10;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38474;8;2026;5;API;2026-08-06T13:11:43.862Z
38474;9;2026;6;API;2026-08-06T13:11:43.862Z
38474;10;2026;9;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38475;8;2026;4;API;2026-08-06T13:11:43.862Z
38475;9;2026;5;API;2026-08-06T13:11:43.862Z
38475;10;2026;8;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38476;8;2026;2;API;2026-08-06T13:11:43.862Z
38476;9;2026;3;API;2026-08-06T13:11:43.862Z
38476;10;2026;5;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38477;8;2026;10;API;2026-08-06T13:11:43.862Z
38477;9;2026;13;API;2026-08-06T13:11:43.862Z
38477;10;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38477;11;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38477;12;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38478;8;2026;12;API;2026-08-06T13:11:43.862Z
38478;9;2026;15;API;2026-08-06T13:11:43.862Z
38478;10;2026;23;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38478;11;2026;17;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38478;12;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38479;8;2026;11;API;2026-08-06T13:11:43.862Z
38479;9;2026;14;API;2026-08-06T13:11:43.862Z
38479;10;2026;20;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38479;11;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38479;12;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38480;8;2026;8;API;2026-08-06T13:11:43.862Z
38480;9;2026;9;API;2026-08-06T13:11:43.862Z
38480;10;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38480;11;2026;11;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38480;12;2026;12;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38494;8;2026;9;API;2026-08-06T13:11:43.862Z
38494;9;2026;12;API;2026-08-06T13:11:43.862Z
38494;10;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38494;11;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38495;8;2026;10;API;2026-08-06T13:11:43.862Z
38495;9;2026;12;API;2026-08-06T13:11:43.862Z
38495;10;2026;18;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38495;11;2026;14;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
38496;8;2026;8;API;2026-08-06T13:11:43.862Z
38496;9;2026;10;API;2026-08-06T13:11:43.862Z
38496;10;2026;15;MESES_VIVOS_20260918;2026-09-18T15:32:31.963Z
